province;red;green;blue;x;x
5949;118;167;190;Nexoria5949;x
5950;180;229;226;Nexoria5950;x
5951;25;206;199;Nexoria5951;x
5952;140;232;61;Nexoria5952;x
5953;39;79;197;Nexoria5953;x
5954;88;123;114;Nexoria5954;x
5955;45;69;87;Nexoria5955;x
5956;173;129;70;Nexoria5956;x
5957;96;176;138;Nexoria5957;x
5958;177;148;24;Nexoria5958;x
5959;239;187;40;Nexoria5959;x
5960;72;186;201;Nexoria5960;x
5961;188;49;62;Nexoria5961;x
5962;84;207;180;Nexoria5962;x
5963;137;1;32;Nexoria5963;x
5964;27;183;84;Nexoria5964;x
5965;114;197;154;Nexoria5965;x
5966;36;78;105;Nexoria5966;x
5967;148;19;245;Nexoria5967;x
5968;193;157;146;Nexoria5968;x
5969;72;151;220;Nexoria5969;x
5970;21;228;43;Nexoria5970;x
5971;191;47;51;Nexoria5971;x
5972;50;128;180;Nexoria5972;x
5973;200;212;20;Nexoria5973;x
5974;212;30;196;Nexoria5974;x
5975;116;201;14;Nexoria5975;x
5976;35;56;211;Nexoria5976;x
5977;253;181;75;Nexoria5977;x
5978;56;173;40;Nexoria5978;x
5979;2;105;245;Nexoria5979;x
5980;66;99;246;Nexoria5980;x
5981;99;169;62;Nexoria5981;x
5982;59;71;255;Nexoria5982;x
5983;11;43;84;Nexoria5983;x
5984;207;43;126;Nexoria5984;x
5985;31;23;106;Nexoria5985;x
5986;87;75;72;Nexoria5986;x
5987;239;244;48;Nexoria5987;x
5988;188;106;33;Nexoria5988;x
5989;174;14;55;Nexoria5989;x
5990;100;223;42;Nexoria5990;x
5991;111;96;73;Nexoria5991;x
5992;16;217;114;Nexoria5992;x
5993;69;238;69;Nexoria5993;x
5994;71;21;213;Nexoria5994;x
5995;72;252;113;Nexoria5995;x
5996;185;118;167;Nexoria5996;x
5997;66;248;59;Nexoria5997;x
5998;146;190;122;Nexoria5998;x
5999;226;2;216;Nexoria5999;x
6000;134;71;183;Nexoria6000;x
6001;150;201;245;Nexoria6001;x
6002;10;73;144;Nexoria6002;x
6003;177;38;97;Nexoria6003;x
6004;206;21;232;Nexoria6004;x
6005;86;47;191;Nexoria6005;x
6006;159;76;28;Nexoria6006;x
6007;165;247;108;Nexoria6007;x
6008;16;34;6;Nexoria6008;x
6009;151;76;251;Nexoria6009;x
6010;180;104;44;Nexoria6010;x
6011;60;188;123;Nexoria6011;x
6012;220;195;77;Nexoria6012;x
6013;244;113;209;Nexoria6013;x
6014;60;62;132;Nexoria6014;x
6015;45;144;74;Nexoria6015;x
6016;216;247;218;Nexoria6016;x
6017;127;1;27;Nexoria6017;x
6018;75;10;99;Nexoria6018;x
6019;76;205;76;Nexoria6019;x
6020;231;128;101;Nexoria6020;x
6021;234;77;73;Nexoria6021;x
6022;30;245;218;Nexoria6022;x
6023;160;236;58;Nexoria6023;x
6024;206;161;80;Nexoria6024;x
6025;78;237;143;Nexoria6025;x
6026;34;60;102;Nexoria6026;x
6027;155;169;156;Nexoria6027;x
6028;235;231;140;Nexoria6028;x
6029;189;166;74;Nexoria6029;x
6030;166;16;198;Nexoria6030;x
6031;86;98;226;Nexoria6031;x
6032;82;140;151;Nexoria6032;x
6033;12;173;250;Nexoria6033;x
6034;185;230;10;Nexoria6034;x
6035;249;247;180;Nexoria6035;x
6036;14;218;169;Nexoria6036;x
6037;185;87;146;Nexoria6037;x
6038;106;147;217;Nexoria6038;x
6039;111;86;111;Nexoria6039;x
6040;212;131;236;Nexoria6040;x
6041;172;36;230;Nexoria6041;x
6042;39;133;121;Nexoria6042;x
6043;153;182;135;Nexoria6043;x
6044;160;74;9;Nexoria6044;x
6045;225;73;14;Nexoria6045;x
6046;96;229;241;Nexoria6046;x
6047;6;68;127;Nexoria6047;x
6048;229;191;176;Nexoria6048;x
6049;180;246;59;Nexoria6049;x
6050;130;97;95;Nexoria6050;x
6051;226;86;37;Nexoria6051;x
6052;203;243;107;Nexoria6052;x
6053;198;92;101;Nexoria6053;x
6054;229;21;115;Nexoria6054;x
6055;41;176;232;Nexoria6055;x
6056;146;225;145;Nexoria6056;x
6057;136;230;128;Nexoria6057;x
6058;220;142;189;Nexoria6058;x
6059;125;233;95;Nexoria6059;x
6060;73;30;167;Nexoria6060;x
6061;41;131;58;Nexoria6061;x
6062;2;223;255;Nexoria6062;x
6063;215;165;161;Nexoria6063;x
6064;141;140;85;Nexoria6064;x
6065;222;43;100;Nexoria6065;x
6066;148;97;88;Nexoria6066;x
6067;188;67;241;Nexoria6067;x
6068;66;78;134;Nexoria6068;x
6069;88;51;147;Nexoria6069;x
6070;192;134;91;Nexoria6070;x
6071;34;207;245;Nexoria6071;x
6072;113;221;36;Nexoria6072;x
6073;224;87;140;Nexoria6073;x
6074;93;99;244;Nexoria6074;x
6075;204;167;192;Nexoria6075;x
6076;73;233;179;Nexoria6076;x
6077;216;198;139;Nexoria6077;x
6078;81;104;233;Nexoria6078;x
6079;240;240;78;Nexoria6079;x
6080;138;170;245;Nexoria6080;x
6081;55;145;106;Nexoria6081;x
6082;218;142;6;Nexoria6082;x
6083;224;198;250;Nexoria6083;x
6084;143;28;218;Nexoria6084;x
6085;199;25;248;Nexoria6085;x
6086;1;100;150;Nexoria6086;x
6087;221;183;41;Nexoria6087;x
6088;203;212;244;Nexoria6088;x
6089;93;117;247;Nexoria6089;x
6090;84;29;177;Nexoria6090;x
6091;104;190;224;Nexoria6091;x
6092;28;176;226;Nexoria6092;x
6093;80;33;73;Nexoria6093;x
6094;44;18;57;Nexoria6094;x
6095;203;209;67;Nexoria6095;x
6096;50;251;21;Nexoria6096;x
6097;3;218;112;Nexoria6097;x
6098;78;87;254;Nexoria6098;x
6099;79;125;105;Nexoria6099;x
6100;128;72;2;Nexoria6100;x
6101;0;74;79;Nexoria6101;x
6102;144;131;60;Nexoria6102;x
6103;255;209;201;Nexoria6103;x
6104;26;206;232;Nexoria6104;x
6105;134;60;196;Nexoria6105;x
6106;8;103;197;Nexoria6106;x
6107;56;132;244;Nexoria6107;x
6108;145;6;11;Nexoria6108;x
6109;135;121;65;Nexoria6109;x
6110;249;252;242;Nexoria6110;x
6111;97;21;210;Nexoria6111;x
6112;165;190;5;Nexoria6112;x
6113;35;61;194;Nexoria6113;x
6114;238;70;72;Nexoria6114;x
6115;89;128;30;Nexoria6115;x
6116;177;247;5;Nexoria6116;x
6117;16;44;78;Nexoria6117;x
6118;28;83;253;Nexoria6118;x
6119;96;140;79;Nexoria6119;x
6120;172;174;232;Nexoria6120;x
6121;219;31;231;Nexoria6121;x
6122;41;247;167;Nexoria6122;x
6123;206;225;146;Nexoria6123;x
6124;241;229;73;Nexoria6124;x
6125;164;152;254;Nexoria6125;x
6126;85;234;84;Nexoria6126;x
6127;251;25;206;Nexoria6127;x
6128;95;100;195;Nexoria6128;x
6129;217;80;129;Nexoria6129;x
6130;164;142;182;Nexoria6130;x
6131;240;58;22;Nexoria6131;x
6132;111;24;65;Nexoria6132;x
6133;213;155;254;Nexoria6133;x
6134;140;134;12;Nexoria6134;x
6135;93;64;221;Nexoria6135;x
6136;78;16;53;Nexoria6136;x
6137;4;91;40;Nexoria6137;x
6138;36;195;116;Nexoria6138;x
6139;212;108;10;Nexoria6139;x
6140;94;38;0;Nexoria6140;x
6141;213;34;85;Nexoria6141;x
6142;9;58;181;Nexoria6142;x
6143;115;68;133;Nexoria6143;x
6144;172;86;253;Nexoria6144;x
6145;127;7;141;Nexoria6145;x
6146;202;26;166;Nexoria6146;x
6147;112;2;107;Nexoria6147;x
6148;66;24;195;Nexoria6148;x
6149;121;100;228;Nexoria6149;x
6150;20;160;243;Nexoria6150;x
6151;250;208;47;Nexoria6151;x
6152;84;164;215;Nexoria6152;x
6153;3;212;53;Nexoria6153;x
6154;206;33;231;Nexoria6154;x
6155;175;143;232;Nexoria6155;x
6156;48;115;168;Nexoria6156;x
6157;42;17;21;Nexoria6157;x
6158;113;205;204;Nexoria6158;x
6159;190;165;118;Nexoria6159;x
6160;118;158;64;Nexoria6160;x
6161;95;122;24;Nexoria6161;x
6162;196;178;251;Nexoria6162;x
6163;146;70;59;Nexoria6163;x
6164;82;133;3;Nexoria6164;x
6165;12;42;66;Nexoria6165;x
6166;129;196;107;Nexoria6166;x
6167;24;91;175;Nexoria6167;x
6168;4;91;174;Nexoria6168;x
6169;209;216;26;Nexoria6169;x
6170;100;123;163;Nexoria6170;x
6171;195;81;149;Nexoria6171;x
6172;34;10;149;Nexoria6172;x
6173;56;50;190;Nexoria6173;x
6174;128;242;226;Nexoria6174;x
6175;38;70;104;Nexoria6175;x
6176;227;122;203;Nexoria6176;x
6177;140;29;42;Nexoria6177;x
6178;126;27;21;Nexoria6178;x
6179;182;149;194;Nexoria6179;x
6180;241;249;111;Nexoria6180;x
6181;61;32;252;Nexoria6181;x
6182;104;201;0;Nexoria6182;x
6183;63;150;157;Nexoria6183;x
6184;165;156;234;Nexoria6184;x
6185;137;212;175;Nexoria6185;x
6186;244;71;106;Nexoria6186;x
6187;149;25;7;Nexoria6187;x
6188;243;241;140;Nexoria6188;x
6189;166;65;200;Nexoria6189;x
6190;39;23;238;Nexoria6190;x
6191;246;55;11;Nexoria6191;x
6192;93;202;22;Nexoria6192;x
6193;235;130;211;Nexoria6193;x
6194;196;95;40;Nexoria6194;x
6195;126;27;155;Nexoria6195;x
6196;210;9;16;Nexoria6196;x
6197;157;36;192;Nexoria6197;x
6198;1;76;224;Nexoria6198;x
6199;148;250;77;Nexoria6199;x
6200;221;48;247;Nexoria6200;x
6201;171;201;96;Nexoria6201;x
6202;44;96;21;Nexoria6202;x
6203;4;233;81;Nexoria6203;x
6204;138;78;161;Nexoria6204;x
6205;161;70;131;Nexoria6205;x
6206;75;81;115;Nexoria6206;x
6207;52;164;94;Nexoria6207;x
6208;26;11;182;Nexoria6208;x
6209;239;154;41;Nexoria6209;x
6210;13;62;222;Nexoria6210;x
6211;201;45;254;Nexoria6211;x
6212;114;44;238;Nexoria6212;x
6213;0;29;215;Nexoria6213;x
6214;71;63;25;Nexoria6214;x
6215;6;49;250;Nexoria6215;x
6216;147;146;127;Nexoria6216;x
6217;65;216;46;Nexoria6217;x
6218;241;233;196;Nexoria6218;x
6219;3;229;156;Nexoria6219;x
6220;2;31;208;Nexoria6220;x
6221;225;56;38;Nexoria6221;x
6222;122;232;241;Nexoria6222;x
6223;43;1;99;Nexoria6223;x
6224;100;232;148;Nexoria6224;x
6225;227;69;5;Nexoria6225;x
6226;132;47;34;Nexoria6226;x
6227;188;245;141;Nexoria6227;x
6228;185;182;209;Nexoria6228;x
6229;29;34;122;Nexoria6229;x
6230;153;165;51;Nexoria6230;x
6231;131;238;214;Nexoria6231;x
6232;200;236;245;Nexoria6232;x
6233;215;17;241;Nexoria6233;x
6234;74;62;188;Nexoria6234;x
6235;153;21;43;Nexoria6235;x
6236;169;221;164;Nexoria6236;x
6237;30;197;208;Nexoria6237;x
6238;218;77;172;Nexoria6238;x
6239;229;201;158;Nexoria6239;x
6240;99;161;133;Nexoria6240;x
6241;133;113;68;Nexoria6241;x
6242;190;214;186;Nexoria6242;x
6243;248;43;135;Nexoria6243;x
6244;154;152;58;Nexoria6244;x
6245;14;196;212;Nexoria6245;x
6246;217;202;28;Nexoria6246;x
6247;80;59;236;Nexoria6247;x
6248;126;136;127;Nexoria6248;x
6249;152;91;54;Nexoria6249;x
6250;57;132;139;Nexoria6250;x
6251;217;10;208;Nexoria6251;x
6252;164;222;232;Nexoria6252;x
6253;83;7;43;Nexoria6253;x
6254;239;227;235;Nexoria6254;x
6255;89;170;3;Nexoria6255;x
6256;28;255;107;Nexoria6256;x
6257;80;207;228;Nexoria6257;x
6258;67;115;219;Nexoria6258;x
6259;31;67;57;Nexoria6259;x
6260;248;112;103;Nexoria6260;x
6261;121;49;199;Nexoria6261;x
6262;248;202;33;Nexoria6262;x
6263;144;219;175;Nexoria6263;x
6264;113;86;189;Nexoria6264;x
6265;21;60;208;Nexoria6265;x
6266;171;56;201;Nexoria6266;x
6267;215;85;78;Nexoria6267;x
6268;247;215;28;Nexoria6268;x
6269;245;178;233;Nexoria6269;x
6270;65;165;204;Nexoria6270;x
6271;237;167;61;Nexoria6271;x
6272;198;90;72;Nexoria6272;x
6273;57;126;199;Nexoria6273;x
6274;33;207;101;Nexoria6274;x
6275;119;212;61;Nexoria6275;x
6276;63;92;220;Nexoria6276;x
6277;176;52;225;Nexoria6277;x
6278;233;142;184;Nexoria6278;x
6279;9;12;41;Nexoria6279;x
6280;150;195;82;Nexoria6280;x
6281;181;139;21;Nexoria6281;x
6282;13;134;32;Nexoria6282;x
6283;173;81;33;Nexoria6283;x
6284;162;199;155;Nexoria6284;x
6285;227;63;175;Nexoria6285;x
6286;172;3;123;Nexoria6286;x
6287;86;23;243;Nexoria6287;x
6288;149;247;137;Nexoria6288;x
6289;74;165;116;Nexoria6289;x
6290;252;69;245;Nexoria6290;x
6291;127;86;9;Nexoria6291;x
6292;193;254;204;Nexoria6292;x
6293;22;8;11;Nexoria6293;x
6294;229;33;10;Nexoria6294;x
6295;125;212;214;Nexoria6295;x
6296;75;137;199;Nexoria6296;x
6297;127;76;122;Nexoria6297;x
6298;102;211;236;Nexoria6298;x
6299;46;229;123;Nexoria6299;x
6300;39;253;205;Nexoria6300;x
6301;130;101;112;Nexoria6301;x
6302;161;243;103;Nexoria6302;x
6303;137;157;94;Nexoria6303;x
6304;86;122;127;Nexoria6304;x
6305;75;11;73;Nexoria6305;x
6306;206;226;103;Nexoria6306;x
6307;237;62;212;Nexoria6307;x
6308;169;194;116;Nexoria6308;x
6309;212;57;23;Nexoria6309;x
6310;18;77;136;Nexoria6310;x
6311;182;11;128;Nexoria6311;x
6312;190;209;126;Nexoria6312;x
6313;126;220;203;Nexoria6313;x
6314;91;162;157;Nexoria6314;x
6315;91;92;98;Nexoria6315;x
6316;193;172;161;Nexoria6316;x
6317;122;93;86;Nexoria6317;x
6318;66;248;184;Nexoria6318;x
6319;149;229;55;Nexoria6319;x
6320;30;254;29;Nexoria6320;x
6321;150;6;131;Nexoria6321;x
6322;202;138;183;Nexoria6322;x
6323;61;59;7;Nexoria6323;x
6324;117;102;240;Nexoria6324;x
6325;255;86;67;Nexoria6325;x
6326;254;223;11;Nexoria6326;x
6327;128;90;221;Nexoria6327;x
6328;102;16;107;Nexoria6328;x
6329;243;199;24;Nexoria6329;x
6330;180;6;92;Nexoria6330;x
6331;167;145;158;Nexoria6331;x
6332;73;81;134;Nexoria6332;x
6333;129;117;179;Nexoria6333;x
6334;64;141;77;Nexoria6334;x
6335;159;155;45;Nexoria6335;x
6336;4;220;131;Nexoria6336;x
6337;241;66;234;Nexoria6337;x
6338;255;224;14;Nexoria6338;x
6339;88;237;73;Nexoria6339;x
6340;7;238;65;Nexoria6340;x
6341;211;177;87;Nexoria6341;x
6342;83;160;181;Nexoria6342;x
6343;42;228;30;Nexoria6343;x
6344;70;199;222;Nexoria6344;x
6345;224;215;98;Nexoria6345;x
6346;186;127;155;Nexoria6346;x
6347;38;96;54;Nexoria6347;x
6348;150;211;81;Nexoria6348;x
6349;114;14;119;Nexoria6349;x
6350;204;29;115;Nexoria6350;x
6351;1;80;52;Nexoria6351;x
6352;186;14;106;Nexoria6352;x
6353;192;109;12;Nexoria6353;x
6354;170;225;199;Nexoria6354;x
6355;114;171;160;Nexoria6355;x
6356;88;48;12;Nexoria6356;x
6357;168;42;84;Nexoria6357;x
6358;2;31;76;Nexoria6358;x
6359;136;174;79;Nexoria6359;x
6360;127;105;114;Nexoria6360;x
6361;200;173;232;Nexoria6361;x
6362;250;255;82;Nexoria6362;x
6363;163;142;6;Nexoria6363;x
6364;227;83;37;Nexoria6364;x
6365;252;50;179;Nexoria6365;x
6366;33;82;231;Nexoria6366;x
6367;27;233;206;Nexoria6367;x
6368;128;48;78;Nexoria6368;x
6369;71;100;202;Nexoria6369;x
6370;186;97;117;Nexoria6370;x
6371;231;203;66;Nexoria6371;x
6372;114;136;179;Nexoria6372;x
6373;243;119;3;Nexoria6373;x
6374;120;189;125;Nexoria6374;x
6375;191;151;59;Nexoria6375;x
6376;40;149;227;Nexoria6376;x
6377;238;31;163;Nexoria6377;x
6378;213;150;209;Nexoria6378;x
6379;130;159;64;Nexoria6379;x
6380;194;226;234;Nexoria6380;x
6381;165;166;81;Nexoria6381;x
6382;63;68;186;Nexoria6382;x
6383;24;133;108;Nexoria6383;x
6384;84;222;213;Nexoria6384;x
6385;107;156;205;Nexoria6385;x
6386;120;217;200;Nexoria6386;x
6387;159;77;191;Nexoria6387;x
6388;155;227;194;Nexoria6388;x
6389;209;253;29;Nexoria6389;x
6390;32;139;57;Nexoria6390;x
6391;113;244;108;Nexoria6391;x
6392;10;217;211;Nexoria6392;x
6393;124;225;173;Nexoria6393;x
6394;189;15;96;Nexoria6394;x
6395;245;245;155;Nexoria6395;x
6396;232;164;131;Nexoria6396;x
6397;53;58;251;Nexoria6397;x
6398;91;85;42;Nexoria6398;x
6399;153;160;217;Nexoria6399;x
6400;202;50;125;Nexoria6400;x
6401;35;128;226;Nexoria6401;x
6402;117;70;77;Nexoria6402;x
6403;116;66;224;Nexoria6403;x
6404;66;67;204;Nexoria6404;x
6405;153;9;169;Nexoria6405;x
6406;29;134;196;Nexoria6406;x
6407;134;70;232;Nexoria6407;x
6408;186;137;13;Nexoria6408;x
6409;11;141;115;Nexoria6409;x
6410;98;238;41;Nexoria6410;x
6411;21;62;14;Nexoria6411;x
6412;69;204;89;Nexoria6412;x
6413;32;37;143;Nexoria6413;x
6414;200;189;40;Nexoria6414;x
6415;162;197;243;Nexoria6415;x
6416;192;3;217;Nexoria6416;x
6417;247;134;186;Nexoria6417;x
6418;49;14;85;Nexoria6418;x
6419;41;169;154;Nexoria6419;x
6420;195;197;84;Nexoria6420;x
6421;70;51;150;Nexoria6421;x
6422;27;253;136;Nexoria6422;x
6423;223;214;163;Nexoria6423;x
6424;132;182;169;Nexoria6424;x
6425;81;115;213;Nexoria6425;x
6426;210;35;210;Nexoria6426;x
6427;142;168;197;Nexoria6427;x
6428;94;44;52;Nexoria6428;x
6429;42;145;171;Nexoria6429;x
6430;63;159;168;Nexoria6430;x
6431;76;197;149;Nexoria6431;x
6432;109;227;202;Nexoria6432;x
6433;188;172;246;Nexoria6433;x
6434;55;155;63;Nexoria6434;x
6435;131;176;185;Nexoria6435;x
6436;100;231;21;Nexoria6436;x
6437;54;0;158;Nexoria6437;x
6438;183;34;115;Nexoria6438;x
6439;59;120;127;Nexoria6439;x
6440;185;45;36;Nexoria6440;x
6441;240;121;69;Nexoria6441;x
6442;225;29;124;Nexoria6442;x
6443;238;204;12;Nexoria6443;x
6444;19;214;144;Nexoria6444;x
6445;181;114;87;Nexoria6445;x
6446;117;143;150;Nexoria6446;x
6447;72;21;224;Nexoria6447;x
6448;15;82;141;Nexoria6448;x
6449;86;134;234;Nexoria6449;x
6450;189;209;206;Nexoria6450;x
6451;89;171;94;Nexoria6451;x
6452;84;55;34;Nexoria6452;x
6453;56;175;200;Nexoria6453;x
6454;144;134;186;Nexoria6454;x
6455;238;225;84;Nexoria6455;x
6456;177;110;101;Nexoria6456;x
6457;191;144;111;Nexoria6457;x
6458;41;154;222;Nexoria6458;x
6459;140;72;40;Nexoria6459;x
6460;245;42;13;Nexoria6460;x
6461;48;161;46;Nexoria6461;x
6462;178;74;3;Nexoria6462;x
6463;120;238;193;Nexoria6463;x
6464;148;82;145;Nexoria6464;x
6465;36;51;48;Nexoria6465;x
6466;247;78;229;Nexoria6466;x
6467;80;50;231;Nexoria6467;x
6468;127;242;133;Nexoria6468;x
6469;103;158;28;Nexoria6469;x
6470;211;169;118;Nexoria6470;x
6471;97;50;244;Nexoria6471;x
6472;157;32;223;Nexoria6472;x
6473;26;90;90;Nexoria6473;x
6474;158;145;124;Nexoria6474;x
6475;227;29;3;Nexoria6475;x
6476;193;255;161;Nexoria6476;x
6477;118;17;65;Nexoria6477;x
6478;179;70;12;Nexoria6478;x
6479;118;195;71;Nexoria6479;x
6480;102;99;131;Nexoria6480;x
6481;97;185;1;Nexoria6481;x
6482;130;202;71;Nexoria6482;x
6483;148;63;0;Nexoria6483;x
6484;139;181;90;Nexoria6484;x
6485;217;236;204;Nexoria6485;x
6486;255;153;123;Nexoria6486;x
6487;0;30;240;Nexoria6487;x
6488;17;32;141;Nexoria6488;x
6489;254;218;164;Nexoria6489;x
6490;174;159;253;Nexoria6490;x
6491;201;205;100;Nexoria6491;x
6492;33;43;195;Nexoria6492;x
6493;24;178;16;Nexoria6493;x
6494;20;144;198;Nexoria6494;x
6495;226;230;183;Nexoria6495;x
6496;182;130;77;Nexoria6496;x
6497;223;189;40;Nexoria6497;x
6498;159;94;37;Nexoria6498;x
6499;93;132;38;Nexoria6499;x
6500;235;81;202;Nexoria6500;x
6501;46;66;106;Nexoria6501;x
6502;164;21;110;Nexoria6502;x
6503;169;229;192;Nexoria6503;x
6504;105;239;242;Nexoria6504;x
6505;59;30;168;Nexoria6505;x
6506;43;162;197;Nexoria6506;x
6507;34;124;214;Nexoria6507;x
6508;30;55;184;Nexoria6508;x
6509;201;166;121;Nexoria6509;x
6510;203;113;27;Nexoria6510;x
6511;221;78;9;Nexoria6511;x
6512;242;50;201;Nexoria6512;x
6513;71;72;237;Nexoria6513;x
6514;233;176;239;Nexoria6514;x
6515;180;20;126;Nexoria6515;x
6516;169;60;211;Nexoria6516;x
6517;165;86;128;Nexoria6517;x
6518;21;122;109;Nexoria6518;x
6519;130;2;93;Nexoria6519;x
6520;87;154;171;Nexoria6520;x
6521;242;154;150;Nexoria6521;x
6522;206;241;213;Nexoria6522;x
6523;197;187;135;Nexoria6523;x
6524;125;114;137;Nexoria6524;x
6525;118;243;235;Nexoria6525;x
6526;113;58;254;Nexoria6526;x
6527;192;39;184;Nexoria6527;x
6528;182;19;50;Nexoria6528;x
6529;9;250;168;Nexoria6529;x
6530;38;242;123;Nexoria6530;x
6531;212;129;115;Nexoria6531;x
6532;70;209;107;Nexoria6532;x
6533;137;173;146;Nexoria6533;x
6534;49;117;227;Nexoria6534;x
6535;238;133;200;Nexoria6535;x
6536;139;147;185;Nexoria6536;x
6537;19;33;137;Nexoria6537;x
6538;222;117;163;Nexoria6538;x
6539;117;154;111;Nexoria6539;x
6540;146;248;111;Nexoria6540;x
6541;249;230;208;Nexoria6541;x
6542;144;51;98;Nexoria6542;x
6543;2;171;192;Nexoria6543;x
6544;206;28;175;Nexoria6544;x
6545;183;35;17;Nexoria6545;x
6546;175;177;23;Nexoria6546;x
6547;10;223;28;Nexoria6547;x
6548;20;232;3;Nexoria6548;x
6549;108;42;102;Nexoria6549;x
6550;215;44;119;Nexoria6550;x
6551;178;39;235;Nexoria6551;x
6552;93;207;170;Nexoria6552;x
6553;32;201;119;Nexoria6553;x
6554;54;64;200;Nexoria6554;x
6555;37;221;63;Nexoria6555;x
6556;100;132;42;Nexoria6556;x
6557;213;43;98;Nexoria6557;x
6558;129;55;126;Nexoria6558;x
6559;72;147;242;Nexoria6559;x
6560;166;111;241;Nexoria6560;x
6561;16;228;162;Nexoria6561;x
6562;136;182;52;Nexoria6562;x
6563;7;142;51;Nexoria6563;x
6564;247;137;59;Nexoria6564;x
6565;211;238;20;Nexoria6565;x
6566;79;192;152;Nexoria6566;x
6567;81;236;250;Nexoria6567;x
6568;121;234;236;Nexoria6568;x
6569;151;60;102;Nexoria6569;x
6570;155;60;32;Nexoria6570;x
6571;100;211;227;Nexoria6571;x
6572;129;230;56;Nexoria6572;x
6573;181;137;249;Nexoria6573;x
6574;196;130;215;Nexoria6574;x
6575;216;216;27;Nexoria6575;x
6576;128;72;224;Nexoria6576;x
6577;243;109;188;Nexoria6577;x
6578;142;147;6;Nexoria6578;x
6579;204;60;206;Nexoria6579;x
6580;25;185;135;Nexoria6580;x
6581;100;72;4;Nexoria6581;x
6582;226;190;166;Nexoria6582;x
6583;113;121;174;Nexoria6583;x
6584;173;107;185;Nexoria6584;x
6585;33;133;143;Nexoria6585;x
6586;180;95;113;Nexoria6586;x
6587;170;240;16;Nexoria6587;x
6588;83;104;222;Nexoria6588;x
6589;56;197;137;Nexoria6589;x
6590;56;35;75;Nexoria6590;x
6591;119;237;1;Nexoria6591;x
6592;230;79;131;Nexoria6592;x
6593;128;176;65;Nexoria6593;x
6594;50;230;210;Nexoria6594;x
6595;28;245;79;Nexoria6595;x
6596;14;40;224;Nexoria6596;x
6597;233;72;237;Nexoria6597;x
6598;48;146;74;Nexoria6598;x
6599;154;239;205;Nexoria6599;x
6600;214;187;190;Nexoria6600;x
6601;199;116;38;Nexoria6601;x
6602;218;227;203;Nexoria6602;x
6603;1;80;109;Nexoria6603;x
6604;237;2;55;Nexoria6604;x
6605;113;37;250;Nexoria6605;x
6606;43;142;27;Nexoria6606;x
6607;252;108;56;Nexoria6607;x
6608;150;211;151;Nexoria6608;x
6609;28;1;45;Nexoria6609;x
6610;14;11;115;Nexoria6610;x
6611;38;175;124;Nexoria6611;x
6612;125;158;90;Nexoria6612;x
6613;73;76;223;Nexoria6613;x
6614;220;14;65;Nexoria6614;x
6615;161;222;35;Nexoria6615;x
6616;37;60;211;Nexoria6616;x
6617;213;168;78;Nexoria6617;x
6618;13;175;50;Nexoria6618;x
6619;49;203;214;Nexoria6619;x
6620;247;170;221;Nexoria6620;x
6621;66;156;115;Nexoria6621;x
6622;151;113;179;Nexoria6622;x
6623;83;31;204;Nexoria6623;x
6624;196;242;229;Nexoria6624;x
6625;146;79;101;Nexoria6625;x
6626;181;46;52;Nexoria6626;x
6627;123;167;195;Nexoria6627;x
6628;161;233;143;Nexoria6628;x
6629;119;155;136;Nexoria6629;x
6630;131;152;85;Nexoria6630;x
6631;33;83;122;Nexoria6631;x
6632;39;153;207;Nexoria6632;x
6633;2;238;193;Nexoria6633;x
6634;102;21;200;Nexoria6634;x
6635;164;236;213;Nexoria6635;x
6636;8;164;121;Nexoria6636;x
6637;32;146;9;Nexoria6637;x
6638;249;127;40;Nexoria6638;x
6639;27;89;96;Nexoria6639;x
6640;140;55;88;Nexoria6640;x
6641;69;193;11;Nexoria6641;x
6642;76;1;120;Nexoria6642;x
6643;128;7;214;Nexoria6643;x
6644;182;166;127;Nexoria6644;x
6645;244;1;148;Nexoria6645;x
6646;55;27;232;Nexoria6646;x
6647;182;156;119;Nexoria6647;x
6648;117;116;250;Nexoria6648;x
6649;214;116;2;Nexoria6649;x
6650;108;60;224;Nexoria6650;x
6651;101;109;70;Nexoria6651;x
6652;67;238;227;Nexoria6652;x
6653;225;163;155;Nexoria6653;x
6654;94;153;147;Nexoria6654;x
6655;229;59;2;Nexoria6655;x
6656;21;215;20;Nexoria6656;x
6657;24;88;125;Nexoria6657;x
6658;143;178;172;Nexoria6658;x
6659;212;204;36;Nexoria6659;x
6660;227;44;87;Nexoria6660;x
6661;32;126;26;Nexoria6661;x
6662;16;195;66;Nexoria6662;x
6663;123;63;46;Nexoria6663;x
6664;210;216;194;Nexoria6664;x
6665;37;225;199;Nexoria6665;x
6666;163;142;105;Nexoria6666;x
6667;129;14;31;Nexoria6667;x
6668;191;138;98;Nexoria6668;x
6669;39;103;65;Nexoria6669;x
6670;106;248;92;Nexoria6670;x
6671;34;110;52;Nexoria6671;x
6672;34;16;124;Nexoria6672;x
6673;190;76;98;Nexoria6673;x
6674;38;11;216;Nexoria6674;x
6675;88;118;183;Nexoria6675;x
6676;255;129;252;Nexoria6676;x
6677;53;93;153;Nexoria6677;x
6678;116;33;251;Nexoria6678;x
6679;80;245;245;Nexoria6679;x
6680;121;177;25;Nexoria6680;x
6681;230;178;33;Nexoria6681;x
6682;178;24;226;Nexoria6682;x
6683;84;183;155;Nexoria6683;x
6684;78;63;68;Nexoria6684;x
